query_name,sc_class,aflow_auid,aflow_compound,aflow_sg,aflow_pearson,aflow_lattice,aflow_geometry,aflow_Hf,source
NbTi,Other,,Nb1Ti3,47,oP4,orthorhombic,"[2.91299, 4.08922, 5.85649, 90, 90, 90]",0.0973388,AFLOW
NbTi,Other,,Nb4Ti8,205,cP12,cubic,"[6.18977, 6.18977, 6.18977, 90, 90, 90]",0.905317,AFLOW
NbTi,Other,,Nb12Ti4,62,oP16,orthorhombic,"[5.49451, 9.68834, 5.42964, 90, 90, 90]",0.157438,AFLOW
NbTi,Other,,Nb1Ti3,71,oI8,orthorhombic,"[5.28174, 5.28174, 5.28174, 142.966, 127.912, 65.6237]",0.077869,AFLOW
NbTi,Other,,Nb1Ti3,65,oS8,orthorhombic,"[2.81879, 2.81879, 9.19364, 90, 90, 108.98]",0.0729738,AFLOW
NbTi,Other,,Nb1Ti5,191,hP6,hexagonal,"[5.3917, 5.3917, 4.31924, 90, 90, 120]",0.437794,AFLOW
NbTi,Other,,Nb2Ti2,194,hP4,hexagonal,"[2.90706, 2.90706, 9.7559, 90, 90, 120]",0.167477,AFLOW
NbTi,Other,,Nb4Ti2,140,tI12,tetragonal,"[5.24802, 5.24802, 5.24802, 105.402, 105.402, 117.957]",0.370623,AFLOW
NbTi,Other,,Nb3Ti3,8,mS12,monoclinic,"[5.68255, 5.68255, 11.8372, 141.298, 141.298, 28.0559]",0.112778,AFLOW
NbTi,Other,,Nb6Ti2,59,oP8,orthorhombic,"[5.31102, 4.92887, 5.52236, 90, 90, 90]",0.145116,AFLOW
NbTi,Other,,Nb3Ti1,123,tP4,tetragonal,"[2.75004, 2.75004, 9.52688, 90, 90, 90]",0.128207,AFLOW
NbTi,Other,,Nb2Ti6,59,oP8,orthorhombic,"[5.62997, 4.7371, 5.22767, 90, 90, 90]",0.0615864,AFLOW
NbTi,Other,,Nb1Ti3,139,tI8,tetragonal,"[5.97006, 5.97006, 5.97006, 143.482, 143.482, 52.6032]",0.8463,AFLOW
NbTi,Other,,Nb3Ti1,123,tP4,tetragonal,"[3.80648, 3.80648, 5.38648, 90, 90, 90]",0.936765,AFLOW
NbTi,Other,,Nb10Ti6,140,tI32,tetragonal,"[7.80857, 7.80857, 7.80987, 96.6864, 96.6864, 140.083]",0.138577,AFLOW
NbTi,Other,,Nb6Ti2,63,oS16,orthorhombic,"[5.73554, 5.73554, 4.58385, 90, 90, 70.5158]",0.0291328,AFLOW
NbTi,Other,,Nb1Ti3,123,tP4,tetragonal,"[2.79811, 2.79811, 8.92347, 90, 90, 90]",0.0903213,AFLOW
NbTi,Other,,Nb2Ti2,129,tP4,tetragonal,"[3.8897, 3.8897, 4.67068, 90, 90, 90]",0.110314,AFLOW
NbTi,Other,,Nb2Ti4,63,oS12,orthorhombic,"[7.23503, 7.23503, 4.37426, 90, 90, 152.868]",0.058625,AFLOW
NbTi,Other,,Nb2Ti2,63,oS8,orthorhombic,"[2.76784, 4.6532, 5.67562, 90, 75.887, 90]",0.111881,AFLOW
NbTi,Other,,Nb4Ti2,63,oS12,orthorhombic,"[8.46717, 8.46717, 4.74554, 90, 90, 161.519]",0.138246,AFLOW
NbTi,Other,,Nb6Ti18,59,oP24,orthorhombic,"[5.77784, 5.13504, 14.1965, 89.9988, 90, 90]",0.0997103,AFLOW
NbTi,Other,,Nb2Ti4,12,mS12,monoclinic,"[5.56824, 5.56824, 11.5733, 140.368, 140.368, 29.0671]",0.0803427,AFLOW
NbTi,Other,,Nb1Ti3,10,mP4,monoclinic,"[6.65899, 4.56646, 8.68206, 90, 164.804, 90]",0.0530805,AFLOW
NbTi,Other,,Nb1Ti3,221,cP4,cubic,"[4.1198, 4.1198, 4.1198, 90, 90, 90]",0.0877887,AFLOW
NbTi,Other,,Nb2Ti2,65,oS8,orthorhombic,"[5.95848, 5.95848, 2.68675, 90, 90, 127.098]",0.897895,AFLOW
NbTi,Other,,Nb1Ti1,123,tP2,tetragonal,"[2.93186, 2.93186, 4.14706, 90, 90, 90]",0.147185,AFLOW
NbTi,Other,,Nb5Ti1,8,mS12,monoclinic,"[5.42868, 5.42868, 11.1714, 135.378, 135.378, 29.468]",0.191522,AFLOW
NbTi,Other,,Nb3Ti1,221,cP4,cubic,"[4.17791, 4.17791, 4.17791, 90, 90, 90]",0.226697,AFLOW
NbTi,Other,,Nb1Ti2,65,oS6,orthorhombic,"[7.38398, 7.38398, 2.70314, 90, 90, 158.322]",0.407544,AFLOW
NbTi,Other,,Nb1Ti2,139,tI6,tetragonal,"[5.30956, 5.30956, 5.30956, 143.763, 143.763, 52.1814]",0.0665063,AFLOW
NbTi,Other,,Nb2Ti1,71,oI6,orthorhombic,"[4.9131, 4.9131, 4.9131, 147.497, 121.194, 68.8201]",0.118308,AFLOW
NbTi,Other,,Nb4Ti2,194,hP6,hexagonal,"[4.79261, 4.79261, 5.37135, 90, 90, 120]",0.136042,AFLOW
NbTi,Other,,Nb3Ti1,139,tI8,tetragonal,"[5.11549, 5.11549, 5.11549, 131.808, 131.808, 70.5323]",0.231372,AFLOW
NbTi,Other,,Nb3Ti1,10,mP4,monoclinic,"[6.5671, 4.63549, 8.50918, 90, 164.078, 90]",0.0174305,AFLOW
NbTi,Other,,Nb1Ti3,166,hR4,rhombohedral,"[5.39972, 5.39972, 5.39972, 117.039, 117.039, 117.039]",0.0696147,AFLOW
NbTi,Other,,Nb6Ti2,194,hP8,hexagonal,"[5.70816, 5.70816, 5.14176, 90, 90, 120]",0.229957,AFLOW
NbTi,Other,,Nb2Ti4,58,oP6,orthorhombic,"[4.7176, 7.7598, 2.86384, 90, 90, 90]",0.101787,AFLOW
NbTi,Other,,Nb3Ti6,189,hP9,hexagonal,"[8.11229, 8.11229, 2.76857, 90, 90, 120]",0.0841784,AFLOW
NbTi,Other,,Nb12Ti4,194,hP16,hexagonal,"[5.74438, 5.74438, 10.1562, 90, 90, 120]",0.218967,AFLOW
NbTi,Other,,Nb2Ti2,51,oP4,orthorhombic,"[2.70184, 2.78509, 9.8202, 90, 90, 90]",0.464588,AFLOW
NbTi,Other,,Nb3Ti1,65,oS8,orthorhombic,"[5.99244, 5.99244, 2.70375, 90, 90, 126.635]",0.944258,AFLOW
NbTi,Other,,Nb3Ti3,8,mS12,monoclinic,"[5.57953, 5.57953, 11.6831, 140.086, 140.086, 28.5159]",0.110026,AFLOW
NbTi,Other,,Nb8Ti4,225,cF12,cubic,"[6.19453, 6.19453, 6.19453, 90, 90, 90]",0.903285,AFLOW
NbTi,Other,,Nb4Ti1,139,tI10,tetragonal,"[7.12909, 7.12909, 7.12909, 148.621, 148.621, 44.9687]",0.65391,AFLOW
NbTi,Other,,Nb1Ti2,164,hP3,hexagonal,"[4.66008, 4.66008, 2.78623, 90, 90, 120]",0.101993,AFLOW
NbTi,Other,,Nb2Ti2,141,tI8,tetragonal,"[5.078, 5.078, 5.078, 131.801, 131.801, 70.5434]",0.153259,AFLOW
NbTi,Other,,Nb4Ti8,62,oP12,orthorhombic,"[5.68201, 4.4025, 8.40079, 90, 90, 90]",0.0493877,AFLOW
NbTi,Other,,Nb4Ti2,12,mS12,monoclinic,"[5.42812, 5.42812, 11.1401, 135.915, 135.915, 29.745]",0.160149,AFLOW
NbTi,Other,,Nb1Ti2,123,tP3,tetragonal,"[2.68077, 2.68077, 7.92952, 90, 90, 90]",0.883854,AFLOW
NbTi,Other,,Nb1Ti2,164,hP3,hexagonal,"[4.61276, 4.61276, 2.83601, 90, 90, 120]",0.0544903,AFLOW
NbTi,Other,,Nb3Ti1,47,oP4,orthorhombic,"[2.71063, 2.81786, 9.88787, 90, 90, 90]",0.531108,AFLOW
NbTi,Other,,Nb2Ti2,194,hP4,hexagonal,"[4.60528, 4.60528, 5.09726, 90, 90, 120]",1.60068,AFLOW
NbTi,Other,,Nb2Ti2,123,tP2,tetragonal,"[4.59304, 4.59304, 3.28771, 90, 90, 90]",0.084485,AFLOW
NbTi,Other,,Nb2Ti2,123,tP4,tetragonal,"[2.69369, 2.69369, 10.6211, 90, 90, 90]",0.916588,AFLOW
NbTi,Other,,Nb1Ti3,166,hR4,rhombohedral,"[9.77514, 9.77514, 9.77514, 17.0683, 17.0683, 17.0683]",0.114916,AFLOW
NbTi,Other,,Nb2Ti4,63,oS12,orthorhombic,"[2.80267, 8.12783, 4.70041, 90, 90, 80.0719]",0.07752,AFLOW
NbTi,Other,,Nb6Ti18,194,hP24,hexagonal,"[5.82851, 14.3031, 5.82851, 90, 120, 90]",0.0914538,AFLOW
NbTi,Other,,Nb6Ti2,223,cP8,cubic,"[5.2436, 5.2436, 5.2436, 90, 90, 90]",0.0396612,AFLOW
NbTi,Other,,Nb4Ti8,141,tI12,tetragonal,"[3.28726, 3.28629, 20.4153, 90, 90, 90]",0.30553,AFLOW
NbTi,Other,,Nb2Ti2,227,cF16,cubic,"[4.63463, 4.63463, 4.63463, 60, 60, 60]",0.0447035,AFLOW
NbTi,Other,,Nb8Ti16,227,cF96,cubic,"[8.46858, 8.46858, 8.46858, 60, 60, 60]",0.157571,AFLOW
NbTi,Other,,Nb1Ti3,166,hR4,rhombohedral,"[9.74194, 9.74194, 9.74194, 17.1678, 17.1678, 17.1678]",0.116233,AFLOW
NbTi,Other,,Nb16Ti8,227,cF96,cubic,"[8.47887, 8.47887, 8.47887, 60, 60, 60]",0.214979,AFLOW
NbTi,Other,,Nb1Ti1,221,cP2,cubic,"[3.26005, 3.26005, 3.26005, 90, 90, 90]",0.0838275,AFLOW
NbTi,Other,,Nb4Ti5,139,tI18,tetragonal,"[9.69435, 9.69435, 7.05442, 46.5981, 46.5981, 90]",0.0488743,AFLOW
NbTi,Other,,Nb5Ti1,216,cF24,cubic,"[5.41484, 5.41484, 5.41484, 60, 60, 60]",0.192367,AFLOW
NbTi,Other,,Nb1Ti3,25,oP4,orthorhombic,"[2.90001, 4.77996, 5.05688, 90, 90, 90]",0.084772,AFLOW
NbTi,Other,,Nb3Ti1,123,tP4,tetragonal,"[5.36639, 5.36639, 2.71847, 90, 90, 90]",0.944396,AFLOW
NbTi,Other,,Nb1Ti2,69,oF12,orthorhombic,"[7.22403, 7.04828, 2.83105, 82.0585, 75.09, 22.8449]",0.0603427,AFLOW
NbTi,Other,,Nb2Ti2,59,oP4,orthorhombic,"[2.75548, 4.69222, 5.45695, 90, 90, 90]",0.123059,AFLOW
NbTi,Other,,Nb8Ti1,139,tI18,tetragonal,"[7.25734, 7.25734, 10.0107, 46.3938, 46.3938, 87.2124]",0.0968966,AFLOW
NbTi,Other,,Nb2Ti4,140,tI12,tetragonal,"[5.23872, 5.23872, 5.23872, 108.917, 108.917, 110.586]",0.325369,AFLOW
NbTi,Other,,Nb3Ti3,8,mS12,monoclinic,"[5.58204, 5.58204, 11.6431, 140.005, 140.005, 28.5438]",0.116625,AFLOW
NbTi,Other,,Nb2Ti2,74,oI8,orthorhombic,"[5.32166, 5.32166, 5.32166, 143.796, 126.981, 65.8906]",0.0464445,AFLOW
NbTi,Other,,Nb8Ti4,141,tI12,tetragonal,"[3.1313, 3.11754, 22.6958, 90, 90, 90]",0.47181,AFLOW
NbTi,Other,,Nb2Ti1,164,hP3,hexagonal,"[4.62092, 4.62092, 2.86648, 90, 90, 120]",0.0121313,AFLOW
NbTi,Other,,Nb4Ti2,71,oI6,orthorhombic,"[8.09945, 4.94987, 2.72761, 90, 90, 90]",0.260001,AFLOW
NbTi,Other,,Nb1Ti7,225,cF32,cubic,"[5.81489, 5.81489, 5.81489, 60, 60, 60]",0.0757392,AFLOW
NbTi,Other,,Nb2Ti2,12,mS8,monoclinic,"[5.6588, 5.69187, 5.69187, 152.157, 123.202, 64.4591]",0.117292,AFLOW
NbTi,Other,,Nb2Ti1,139,tI6,tetragonal,"[7.39174, 7.39174, 7.39174, 158.574, 158.574, 30.4833]",0.122042,AFLOW
NbTi,Other,,Nb3Ti1,44,oI8,orthorhombic,"[5.85386, 5.85386, 5.85386, 151.845, 129.666, 58.6689]",0.233738,AFLOW
NbTi,Other,,Nb1Ti2,164,hP3,hexagonal,"[2.90481, 2.90481, 7.22681, 90, 90, 120]",0.128642,AFLOW
NbTi,Other,,Nb2Ti2,164,hP4,hexagonal,"[2.89611, 2.89611, 9.8403, 90, 90, 120]",0.157905,AFLOW
NbTi,Other,,Nb4Ti2,71,oI6,orthorhombic,"[8.09945, 4.94987, 2.72761, 90, 90, 90]",0.260001,AFLOW
NbTi,Other,,Nb2Ti4,140,tI12,tetragonal,"[5.2332, 5.2332, 5.2332, 108.993, 108.993, 110.432]",0.32544,AFLOW
NbTi,Other,,Nb2Ti6,223,cP8,cubic,"[5.1794, 5.1794, 5.1794, 90, 90, 90]",0.154236,AFLOW
NbTi,Other,,Nb6Ti10,140,tI32,tetragonal,"[7.72264, 7.72264, 7.72519, 97.0318, 97.0318, 139.04]",0.144293,AFLOW
NbTi,Other,,Nb3Ti1,12,mS8,monoclinic,"[4.93041, 4.93041, 10.8882, 145.799, 145.799, 32.3797]",0.125093,AFLOW
NbTi,Other,,Nb1Ti2,139,tI6,tetragonal,"[6.93462, 6.93462, 6.93462, 156.512, 156.512, 33.4582]",0.103177,AFLOW
NbTi,Other,,Nb8Ti4,62,oP12,orthorhombic,"[5.52088, 4.66029, 8.30943, 90, 90, 90]",0.0814923,AFLOW
NbTi,Other,,Nb1Ti8,139,tI18,tetragonal,"[7.70261, 7.70261, 10.724, 45.8829, 45.8829, 88.2341]",0.520463,AFLOW
NbTi,Other,,Nb18Ti6,194,hP24,hexagonal,"[5.7211, 5.7211, 15.3821, 90, 90, 120]",0.226927,AFLOW
NbTi,Other,,Nb2Ti4,194,hP6,hexagonal,"[4.65921, 4.65921, 5.56018, 90, 90, 120]",0.0624023,AFLOW
NbTi,Other,,Nb1Ti3,221,cP4,cubic,"[4.84488, 4.84488, 4.84488, 90, 90, 90]",1.65557,AFLOW
NbTi,Other,,Nb2Ti2,166,hR4,rhombohedral,"[10.0244, 10.0244, 10.0244, 16.5715, 16.5715, 16.5715]",0.173679,AFLOW
V3Si,Other,,Si4V4,198,cP8,cubic,"[4.73468, 4.73468, 4.73468, 90, 90, 90]",-0.454458,AFLOW
V3Si,Other,,Si4V2,139,tI6,tetragonal,"[4.48917, 4.48917, 6.27975, 69.5397, 69.5397, 40.8862]",-0.415906,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74754, 4.74754, 4.74754, 90, 90, 90]",,AFLOW
V3Si,Other,,Si1V2,164,hP3,hexagonal,"[4.15232, 4.15232, 2.6021, 90, 90, 120]",-0.304214,AFLOW
V3Si,Other,,Si6V2,63,oS16,orthorhombic,"[5.47116, 5.47116, 4.64425, 90, 90, 127.203]",0.0217732,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.69691, 4.69691, 4.69691, 90, 90, 90]",-0.461728,AFLOW
V3Si,Other,,Si2V4,139,tI6,tetragonal,"[4.5624, 4.5624, 4.43105, 90, 90, 121.891]",-0.431095,AFLOW
V3Si,Other,,Si1V3,71,oI8,orthorhombic,"[4.80933, 4.80933, 4.80933, 141.671, 129.786, 64.8881]",-0.349569,AFLOW
V3Si,Other,,Si2V3,164,hP5,hexagonal,"[4.07482, 4.07482, 5.01114, 90, 90, 120]",-0.0239358,AFLOW
V3Si,Other,,Si1V3,123,tP4,tetragonal,"[3.99554, 3.99554, 3.25703, 90, 90, 90]",-0.354766,AFLOW
V3Si,Other,,Si2V6,59,oP8,orthorhombic,"[4.25499, 4.92153, 5.00909, 90, 90, 90]",-0.306875,AFLOW
V3Si,Other,,Si2V1,191,hP3,hexagonal,"[4.25739, 4.25739, 2.49603, 89.9992, 89.9995, 119.982]",-0.0467913,AFLOW
V3Si,Other,,Si5V1,189,hP6,hexagonal,"[4.57531, 4.57531, 4.46031, 90, 90, 120]",0.135418,AFLOW
V3Si,Other,,Si6V2,63,oS16,orthorhombic,"[4.99882, 4.99882, 4.64804, 90, 90, 104.284]",0.00108938,AFLOW
V3Si,Other,,Si6V3,180,hP9,hexagonal,"[4.58242, 4.58242, 6.405, 90, 90, 120]",,AFLOW
V3Si,Other,,Si12V4,62,oP16,orthorhombic,"[4.8396, 5.93859, 7.78641, 90, 90, 90]",-0.18064,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.7476, 4.7476, 4.7476, 90, 90, 90]",,AFLOW
V3Si,Other,,Si2V2,141,tI8,tetragonal,"[4.70706, 4.70706, 4.70706, 134.952, 134.944, 65.6112]",-0.348971,AFLOW
V3Si,Other,,Si1V2,164,hP3,hexagonal,"[2.68196, 2.68196, 6.4722, 90, 90, 120]",-0.0122943,AFLOW
V3Si,Other,,Si3V1,123,tP4,tetragonal,"[4.08206, 4.08206, 3.19377, 90, 90, 90]",0.156691,AFLOW
V3Si,Other,,Si4V3,139,tI14,tetragonal,"[9.37809, 9.37809, 9.37809, 160.666, 160.666, 27.4758]",-0.413319,AFLOW
V3Si,Other,,Si2V1,139,tI6,tetragonal,"[4.48958, 4.48958, 4.48958, 139.08, 139.089, 59.2461]",-0.415417,AFLOW
V3Si,Other,,Si1V5,189,hP6,hexagonal,"[4.569, 4.569, 4.44757, 90, 90, 120]",-0.0598197,AFLOW
V3Si,Other,,Si3V1,44,oI8,orthorhombic,"[4.71892, 4.71892, 4.71892, 140.424, 125.44, 69.474]",-0.0200112,AFLOW
V3Si,Other,,Si1V3,229,cI8,cubic,"[4.30699, 4.30699, 4.30699, 109.471, 109.471, 109.471]",,AFLOW
V3Si,Other,,Si3V1,187,hP4,hexagonal,"[2.86583, 2.86583, 7.86366, 90, 90, 120]",0.170563,AFLOW
V3Si,Other,,Si2V2,194,hP4,hexagonal,"[3.70595, 3.70595, 4.94187, 90, 90, 120]",-0.100022,AFLOW
V3Si,Other,,Si4V2,140,tI12,tetragonal,"[4.8577, 4.8577, 4.8577, 104.244, 104.244, 120.524]",-0.122851,AFLOW
V3Si,Other,,Si2V2,63,oS8,orthorhombic,"[4.22274, 2.69444, 4.7586, 73.5199, 90, 90]",-0.376732,AFLOW
V3Si,Other,,Si3V2,166,hR5,rhombohedral,"[10.1735, 10.1735, 10.1735, 15.6504, 15.6504, 15.6504]",-0.0969498,AFLOW
V3Si,Other,,Si2V4,63,oS12,orthorhombic,"[6.29705, 6.29705, 4.0613, 90, 90, 150.885]",-0.422956,AFLOW
V3Si,Other,,Si3V1,123,tP4,tetragonal,"[3.26618, 3.26354, 4.97534, 90, 90, 90]",-0.0871438,AFLOW
V3Si,Other,,Si1V3,221,cP4,cubic,"[4.4729, 4.4729, 4.4729, 90, 90, 90]",1.67412,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74752, 4.74752, 4.74752, 90, 90, 90]",,AFLOW
V3Si,Other,,Si2V2,194,hP4,hexagonal,"[4.19641, 4.19641, 4.70977, 90, 90, 120]",0.253718,AFLOW
V3Si,Other,,Si4V1,229,cI10,cubic,"[4.70621, 4.70621, 4.70621, 109.471, 109.471, 109.471]",0.0520406,AFLOW
V3Si,Other,,Si3V1,44,oI8,orthorhombic,"[4.71982, 4.71982, 4.71982, 140.428, 125.441, 69.4709]",-0.0200102,AFLOW
V3Si,Other,,Si3V1,123,tP4,tetragonal,"[3.26291, 3.26291, 4.98, 90, 90, 90]",-0.0885315,AFLOW
V3Si,Other,,Si4V12,62,oP16,orthorhombic,"[4.94507, 5.48526, 7.89846, 90, 90, 90]",-0.319317,AFLOW
V3Si,Other,,Si3V1,25,oP4,orthorhombic,"[3.06012, 4.19753, 4.18831, 90, 90, 90]",0.0811325,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74752, 4.74752, 4.74752, 90, 90, 90]",,AFLOW
V3Si,Other,,Si8V4,194,hP12,hexagonal,"[4.81334, 4.81334, 7.63524, 90, 90, 120]",0.152353,AFLOW
V3Si,Other,,Si2V2,74,oI8,orthorhombic,"[4.70671, 4.70671, 4.70671, 134.784, 135.101, 65.6201]",-0.34899,AFLOW
V3Si,Other,,Si1V2,139,tI6,tetragonal,"[6.18681, 6.18681, 6.18681, 156.036, 156.036, 34.1471]",-0.224847,AFLOW
V3Si,Other,,Si4V2,63,oS12,orthorhombic,"[7.03112, 7.03112, 4.14245, 90, 90, 157.6]",-0.128738,AFLOW
V3Si,Other,,Si1V3,139,tI8,tetragonal,"[4.28149, 4.28149, 4.28149, 123.762, 123.762, 83.5988]",-0.306054,AFLOW
V3Si,Other,,Si2V2,63,oS8,orthorhombic,"[4.22269, 2.69454, 6.09365, 48.4883, 90, 90]",-0.376651,AFLOW
V3Si,Other,,Si2V4,69,oF12,orthorhombic,"[6.11924, 6.11924, 4.11974, 90, 90, 149.477]",-0.278541,AFLOW
V3Si,Other,,Si12V4,194,hP16,hexagonal,"[5.12332, 5.12332, 9.3734, 90, 90, 120]",0.179181,AFLOW
V3Si,Other,,Si2V4,12,mS12,monoclinic,"[5.76951, 5.76951, 5.89654, 72.7544, 72.7544, 25.6826]",-0.118713,AFLOW
V3Si,Other,,Si7V6,166,hR13,rhombohedral,"[8.70347, 8.70347, 8.70347, 32.1481, 32.1481, 32.1481]",-0.155262,AFLOW
V3Si,Other,,Si2V4,12,mS12,monoclinic,"[4.93468, 4.93468, 6.81776, 72.9453, 72.9453, 29.995]",-0.263257,AFLOW
V3Si,Other,,Si2V2,129,tP4,tetragonal,"[2.53926, 2.53926, 8.31166, 90, 90, 90]",-0.0146193,AFLOW
V3Si,Other,,Si1V2,191,hP3,hexagonal,"[4.21435, 4.21435, 2.51857, 90, 90, 120]",-0.138775,AFLOW
V3Si,Other,,Si3V1,71,oI8,orthorhombic,"[4.65355, 4.65355, 4.65355, 138.778, 125.512, 70.5473]",-0.0026495,AFLOW
V3Si,Other,,Si2V1,139,tI6,tetragonal,"[6.24868, 6.24868, 6.24868, 156.11, 156.11, 34.0401]",-0.0161047,AFLOW
V3Si,Other,,Si1V3,65,oS8,orthorhombic,"[2.60737, 2.60737, 8.02872, 90, 90, 105.175]",-0.202501,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74758, 4.74758, 4.74758, 90, 90, 90]",,AFLOW
V3Si,Other,,Si10V12,72,oI44,orthorhombic,"[9.11025, 9.11025, 9.11025, 149.243, 131.564, 58.4804]",-0.544235,AFLOW
V3Si,Other,,Si4V8,62,oP12,orthorhombic,"[4.04707, 5.04517, 7.6774, 90, 90, 90]",-0.445498,AFLOW
V3Si,Other,,Si1V3,71,oI8,orthorhombic,"[4.80849, 4.80849, 4.80849, 141.659, 129.772, 64.9088]",-0.349713,AFLOW
V3Si,Other,,Si4V5,139,tI18,tetragonal,"[6.15336, 6.15336, 6.15336, 94.4206, 94.4206, 147.763]",-0.243234,AFLOW
V3Si,Other,,Si6V6,166,hR4,rhombohedral,"[4.04233, 4.04233, 12.097, 90, 90, 120]",0.0350069,AFLOW
V3Si,Other,,Si6V6,166,hR4,rhombohedral,"[4.00624, 4.00624, 12.3593, 90, 90, 120]",0.10515,AFLOW
V3Si,Other,,Si8V16,194,hP24,hexagonal,"[4.91208, 4.91208, 15.806, 90, 90, 120]",0.133298,AFLOW
V3Si,Other,,Si3V1,225,cF16,cubic,"[4.30345, 4.30345, 4.30345, 60, 60, 60]",0.389994,AFLOW
V3Si,Other,,Si5V3,65,oS16,orthorhombic,"[5.54085, 5.54085, 3.37938, 90, 90, 90.7329]",-0.148074,AFLOW
V3Si,Other,,Si2V2,123,tP2,tetragonal,"[3.70926, 3.70926, 3.72037, 90, 90, 90]",-0.251384,AFLOW
V3Si,Other,,Si2V1,164,hP3,hexagonal,"[2.79469, 2.79469, 5.95743, 90, 90, 120]",-0.088155,AFLOW
V3Si,Other,,Si4V2,12,mS12,monoclinic,"[4.64199, 4.64199, 6.30798, 70.4676, 70.4676, 39.9099]",-0.28973,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74753, 4.74753, 4.74753, 90, 90, 90]",,AFLOW
V3Si,Other,,Si6V4,43,oF40,orthorhombic,"[7.21599, 6.68196, 4.82961, 75.7354, 63.8241, 40.4405]",-0.192711,AFLOW
V3Si,Other,,Si3V1,65,oS8,orthorhombic,"[4.60735, 4.60735, 2.60231, 90, 90, 106.163]",0.096808,AFLOW
V3Si,Other,,Si2V2,166,hR4,rhombohedral,"[4.65504, 4.65504, 4.65504, 51.5087, 51.5087, 51.5087]",0.0357583,AFLOW
V3Si,Other,,Si16V8,194,hP24,hexagonal,"[4.79261, 4.79261, 15.374, 90, 90, 120]",0.167299,AFLOW
V3Si,Other,,Si2V2,67,oS8,orthorhombic,"[2.56119, 2.56119, 8.25299, 90, 90, 98.5971]",-0.0256338,AFLOW
V3Si,Other,,Si2V4,141,tI12,tetragonal,"[6.959, 6.959, 6.959, 148.218, 148.217, 45.5644]",0.75337,AFLOW
V3Si,Other,,Si4V4,194,hP8,hexagonal,"[4.12036, 4.12036, 7.39579, 90, 90, 120]",0.042414,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74757, 4.74757, 4.74757, 90, 90, 90]",,AFLOW
V3Si,Other,,Si6V3,189,hP9,hexagonal,"[6.68521, 6.68521, 3.27887, 90, 90, 120]",0.0761291,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74755, 4.74755, 4.74755, 90, 90, 90]",,AFLOW
V3Si,Other,,Si3V1,166,hR4,rhombohedral,"[8.68465, 8.68465, 8.68465, 17.9855, 17.9855, 17.9855]",0.173235,AFLOW
V3Si,Other,,Si2V6,63,oS16,orthorhombic,"[5.18465, 5.18465, 4.2712, 90, 90, 114.664]",-0.38418,AFLOW
V3Si,Other,,Si4V4,194,hP8,hexagonal,"[4.08407, 4.08407, 7.80999, 90, 90, 120]",0.176005,AFLOW
V3Si,Other,,Si2V2,129,tP4,tetragonal,"[2.53829, 2.53829, 8.31756, 90, 90, 90]",-0.0144013,AFLOW
V3Si,Other,,Si1V1,123,tP2,tetragonal,"[2.61744, 2.61744, 3.73093, 90, 90, 90]",-0.252316,AFLOW
V3Si,Other,,Si1V3,123,tP4,tetragonal,"[3.12107, 3.11733, 5.40936, 90, 90, 90]",-0.322467,AFLOW
V3Si,Other,,Si2V4,58,oP6,orthorhombic,"[3.14573, 5.21419, 5.67889, 90, 90, 90]",0.357378,AFLOW
V3Si,Other,,Si1V3,65,oS8,orthorhombic,"[3.99532, 3.99532, 3.25783, 90, 90, 90.3187]",-0.355005,AFLOW
V3Si,Other,,Si4V2,63,oS12,orthorhombic,"[6.74449, 6.74449, 3.55131, 90, 90, 150.821]",-0.295836,AFLOW
V3Si,Other,,Si10V12,71,oI44,orthorhombic,"[8.8758, 8.8758, 8.8758, 147.493, 125.819, 64.6242]",,AFLOW
V3Si,Other,,Si4V2,71,oI6,orthorhombic,"[2.54956, 7.06566, 4.53885, 90, 90, 90]",0.0917395,AFLOW
V3Si,Other,,Si4V2,12,mS12,monoclinic,"[5.91381, 5.91381, 6.23485, 64.2594, 64.2594, 25.4332]",-0.069454,AFLOW
V3Si,Other,,Si3V4,139,tI14,tetragonal,"[9.40577, 9.40577, 9.40577, 160.687, 160.687, 27.4453]",-0.433359,AFLOW
V3Si,Other,,Si1V2,139,tI6,tetragonal,"[4.56248, 4.56248, 4.56248, 139.851, 139.792, 58.1248]",-0.431346,AFLOW
V3Si,Other,,Si1V3,123,tP4,tetragonal,"[3.26088, 3.99185, 3.99571, 90, 90, 90]",-0.354458,AFLOW
V3Si,Other,,Si12V12,57,oP24,orthorhombic,"[4.91092, 7.51485, 8.40939, 90, 90, 90]",-0.434085,AFLOW
V3Si,Other,,Si2V1,139,tI6,tetragonal,"[4.48873, 4.48873, 4.48873, 139.079, 139.079, 59.2544]",-0.415366,AFLOW
